row	family	params	carrier	laws_satisfied
2485	affine/Z_m	m=18 a=5 b=2 c=3	finite:18	28
2486	affine/Z_m	m=18 a=5 b=4 c=1	finite:18	6
2487	affine/Z_m	m=18 a=5 b=8 c=3	finite:18	24
2488	affine/Z_m	m=18 a=5 b=11 c=1	finite:18	41
2489	affine/Z_m	m=18 a=5 b=14 c=1	finite:18	6
2490	affine/Z_m	m=18 a=5 b=14 c=2	finite:18	11
2491	affine/Z_m	m=18 a=5 b=14 c=3	finite:18	21
2492	affine/Z_m	m=18 a=5 b=14 c=6	finite:18	36
2493	affine/Z_m	m=18 a=5 b=14 c=9	finite:18	25
2494	affine/Z_m	m=18 a=6 b=13 c=9	finite:18	84
2495	affine/Z_m	m=18 a=7 b=12 c=9	finite:18	84
2496	affine/Z_m	m=18 a=7 b=14 c=1	finite:18	4
2497	affine/Z_m	m=18 a=8 b=2 c=3	finite:18	27
2498	affine/Z_m	m=18 a=8 b=5 c=3	finite:18	24
2499	affine/Z_m	m=18 a=8 b=11 c=6	finite:18	41
2500	affine/Z_m	m=18 a=8 b=11 c=9	finite:18	28
2501	affine/Z_m	m=18 a=11 b=2 c=2	finite:18	10
2502	affine/Z_m	m=18 a=11 b=8 c=6	finite:18	41
2503	affine/Z_m	m=18 a=11 b=8 c=9	finite:18	28
2504	affine/Z_m	m=18 a=11 b=14 c=2	finite:18	15
2505	affine/Z_m	m=18 a=14 b=2 c=1	finite:18	6
2506	affine/Z_m	m=18 a=14 b=5 c=2	finite:18	11
2507	affine/Z_m	m=18 a=14 b=5 c=6	finite:18	36
2508	affine/Z_m	m=18 a=14 b=5 c=9	finite:18	25
2509	affine/Z_m	m=18 a=14 b=11 c=2	finite:18	15
2510	affine/Z_m	m=18 a=14 b=14 c=3	finite:18	29
2511	affine/Z_m	m=18 a=15 b=4 c=2	finite:18	7
2512	affine/Z_m	m=18 a=17 b=2 c=6	finite:18	72
2513	affine/Z_m	m=20 a=2 b=4 c=1	finite:20	9
2514	affine/Z_m	m=20 a=2 b=7 c=1	finite:20	7
2515	affine/Z_m	m=20 a=2 b=19 c=4	finite:20	44
2516	affine/Z_m	m=20 a=3 b=10 c=1	finite:20	37
2517	affine/Z_m	m=20 a=3 b=14 c=1	finite:20	8
2518	affine/Z_m	m=20 a=3 b=18 c=1	finite:20	8
2519	affine/Z_m	m=20 a=3 b=18 c=2	finite:20	10
2520	affine/Z_m	m=20 a=3 b=18 c=4	finite:20	23
2521	affine/Z_m	m=20 a=3 b=18 c=5	finite:20	18
2522	affine/Z_m	m=20 a=4 b=2 c=1	finite:20	9
2523	affine/Z_m	m=20 a=4 b=13 c=1	finite:20	11
2524	affine/Z_m	m=20 a=4 b=17 c=5	finite:20	15
2525	affine/Z_m	m=20 a=7 b=2 c=1	finite:20	7
2526	affine/Z_m	m=20 a=7 b=14 c=1	finite:20	10
2527	affine/Z_m	m=20 a=7 b=14 c=2	finite:20	12
2528	affine/Z_m	m=20 a=7 b=14 c=4	finite:20	23
2529	affine/Z_m	m=20 a=8 b=13 c=1	finite:20	8
2530	affine/Z_m	m=20 a=8 b=13 c=5	finite:20	14
2531	affine/Z_m	m=20 a=8 b=17 c=1	finite:20	8
2532	affine/Z_m	m=20 a=8 b=18 c=1	finite:20	6
2533	affine/Z_m	m=20 a=9 b=12 c=5	finite:20	20
2534	affine/Z_m	m=20 a=10 b=3 c=1	finite:20	37
2535	affine/Z_m	m=20 a=12 b=9 c=5	finite:20	20
2536	affine/Z_m	m=20 a=13 b=4 c=1	finite:20	11
2537	affine/Z_m	m=20 a=13 b=8 c=1	finite:20	8
2538	affine/Z_m	m=20 a=13 b=8 c=5	finite:20	14
2539	affine/Z_m	m=20 a=13 b=12 c=1	finite:20	8
2540	affine/Z_m	m=20 a=13 b=18 c=5	finite:20	16
2541	affine/Z_m	m=20 a=14 b=3 c=1	finite:20	8
2542	affine/Z_m	m=20 a=14 b=7 c=1	finite:20	10
2543	affine/Z_m	m=20 a=14 b=7 c=2	finite:20	12
2544	affine/Z_m	m=20 a=14 b=7 c=4	finite:20	23
2545	affine/Z_m	m=20 a=14 b=7 c=5	finite:20	18
2546	affine/Z_m	m=20 a=14 b=17 c=5	finite:20	15
2547	affine/Z_m	m=20 a=17 b=4 c=5	finite:20	15
2548	affine/Z_m	m=20 a=17 b=14 c=5	finite:20	15
2549	affine/Z_m	m=20 a=18 b=3 c=1	finite:20	8
2550	affine/Z_m	m=20 a=18 b=3 c=2	finite:20	10
2551	affine/Z_m	m=20 a=18 b=3 c=4	finite:20	23
2552	affine/Z_m	m=20 a=18 b=8 c=1	finite:20	6
2553	affine/Z_m	m=20 a=18 b=13 c=5	finite:20	16
2554	affine/Z_m	m=20 a=19 b=2 c=4	finite:20	44
2555	linear/Z	a=-5 b=6	infinite	41
2556	linear/Z	a=-2 b=3	infinite	42
2557	linear/Z	a=3 b=-2	infinite	42
2558	linear/M2(F2)	a=[1, 0, 0, 0] b=[0, 1, 0, 0]	finite:16	88
2559	linear/M2(F2)	a=[1, 0, 0, 0] b=[1, 1, 0, 0]	finite:16	31
2560	linear/M2(F2)	a=[1, 0, 0, 0] b=[0, 0, 1, 0]	finite:16	113
2561	linear/M2(F2)	a=[1, 0, 0, 0] b=[1, 0, 1, 0]	finite:16	53
2562	linear/M2(F2)	a=[1, 0, 0, 0] b=[1, 1, 1, 0]	finite:16	11
2563	linear/M2(F2)	a=[1, 0, 0, 0] b=[0, 1, 0, 1]	finite:16	81
2564	linear/M2(F2)	a=[1, 0, 0, 0] b=[1, 1, 0, 1]	finite:16	127
2565	linear/M2(F2)	a=[1, 0, 0, 0] b=[0, 0, 1, 1]	finite:16	81
2566	linear/M2(F2)	a=[1, 0, 0, 0] b=[1, 0, 1, 1]	finite:16	53
2567	linear/M2(F2)	a=[1, 0, 0, 0] b=[0, 1, 1, 1]	finite:16	8
2568	linear/M2(F2)	a=[1, 0, 0, 0] b=[1, 1, 1, 1]	finite:16	12
2569	linear/M2(F2)	a=[0, 1, 0, 0] b=[1, 0, 0, 0]	finite:16	88
2570	linear/M2(F2)	a=[0, 1, 0, 0] b=[0, 0, 1, 0]	finite:16	78
2571	linear/M2(F2)	a=[0, 1, 0, 0] b=[1, 0, 1, 0]	finite:16	12
2572	linear/M2(F2)	a=[0, 1, 0, 0] b=[1, 1, 1, 0]	finite:16	22
2573	linear/M2(F2)	a=[0, 1, 0, 0] b=[0, 0, 0, 1]	finite:16	113
2574	linear/M2(F2)	a=[0, 1, 1, 0] b=[1, 1, 0, 0]	finite:16	53
2575	linear/M2(F2)	a=[0, 1, 1, 0] b=[1, 0, 1, 0]	finite:16	127
2576	linear/M2(F2)	a=[0, 1, 1, 0] b=[0, 1, 1, 0]	finite:16	165
2577	linear/M2(F2)	a=[0, 1, 1, 0] b=[1, 1, 1, 0]	finite:16	23
2578	linear/M2(F2)	a=[0, 1, 1, 0] b=[1, 0, 0, 1]	finite:16	110
2579	linear/M2(F2)	a=[0, 1, 1, 0] b=[1, 1, 0, 1]	finite:16	19
2580	linear/M2(F2)	a=[1, 1, 1, 0] b=[1, 0, 0, 0]	finite:16	11
2581	linear/M2(F2)	a=[1, 1, 1, 0] b=[0, 1, 0, 0]	finite:16	22
2582	linear/M2(F2)	a=[1, 1, 1, 0] b=[1, 1, 0, 0]	finite:16	8
2583	linear/M2(F2)	a=[1, 1, 1, 0] b=[0, 1, 1, 0]	finite:16	23
2584	linear/M2(F2)	a=[1, 1, 1, 0] b=[1, 1, 1, 0]	finite:16	49
2585	linear/M2(F2)	a=[1, 1, 1, 0] b=[1, 0, 0, 1]	finite:16	73
2586	linear/M2(F2)	a=[1, 1, 1, 0] b=[0, 1, 1, 1]	finite:16	238
2587	linear/M2(F2)	a=[1, 0, 0, 1] b=[0, 1, 1, 0]	finite:16	110
2588	linear/M2(F2)	a=[1, 0, 0, 1] b=[1, 1, 1, 0]	finite:16	73
2589	linear/M2(F3)	a=[1, 0, 0, 0] b=[0, 1, 0, 0]	finite:81	60
2590	linear/M2(F3)	a=[1, 0, 0, 0] b=[1, 1, 0, 0]	finite:81	5
2591	linear/M2(F3)	a=[1, 0, 0, 0] b=[2, 1, 0, 0]	finite:81	13
2592	linear/M2(F3)	a=[1, 0, 0, 0] b=[2, 0, 1, 0]	finite:81	21
2593	linear/M2(F3)	a=[1, 0, 0, 0] b=[1, 2, 1, 0]	finite:81	3
2594	linear/M2(F3)	a=[1, 0, 0, 0] b=[0, 1, 0, 1]	finite:81	49
2595	linear/M2(F3)	a=[1, 0, 0, 0] b=[1, 1, 0, 1]	finite:81	12
2596	linear/M2(F3)	a=[1, 0, 0, 0] b=[2, 1, 0, 1]	finite:81	60
2597	linear/M2(F3)	a=[1, 0, 0, 0] b=[0, 0, 1, 1]	finite:81	49
2598	linear/M2(F3)	a=[1, 0, 0, 0] b=[1, 0, 1, 1]	finite:81	6
2599	linear/M2(F3)	a=[1, 0, 0, 0] b=[2, 0, 1, 1]	finite:81	19
2600	linear/M2(F3)	a=[1, 0, 0, 0] b=[0, 1, 0, 2]	finite:81	29
2601	linear/M2(F3)	a=[1, 0, 0, 0] b=[2, 1, 0, 2]	finite:81	6
2602	linear/M2(F3)	a=[1, 0, 0, 0] b=[0, 0, 1, 2]	finite:81	80
2603	linear/M2(F3)	a=[1, 0, 0, 0] b=[2, 0, 1, 2]	finite:81	11
2604	linear/M2(F3)	a=[1, 0, 0, 0] b=[1, 1, 1, 2]	finite:81	18
2605	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 1, 0, 0]	finite:81	38
2606	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 1, 0, 0]	finite:81	13
2607	linear/M2(F3)	a=[2, 0, 0, 0] b=[2, 1, 0, 0]	finite:81	23
2608	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 0, 1, 0]	finite:81	43
2609	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 0, 1, 0]	finite:81	21
2610	linear/M2(F3)	a=[2, 0, 0, 0] b=[2, 0, 1, 0]	finite:81	45
2611	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 1, 1, 0]	finite:81	8
2612	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 2, 1, 0]	finite:81	16
2613	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 1, 0, 1]	finite:81	80
2614	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 1, 0, 1]	finite:81	31
2615	linear/M2(F3)	a=[2, 0, 0, 0] b=[2, 1, 0, 1]	finite:81	90
2616	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 0, 1, 1]	finite:81	29
2617	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 0, 1, 1]	finite:81	19
2618	linear/M2(F3)	a=[2, 0, 0, 0] b=[2, 0, 1, 1]	finite:81	29
2619	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 1, 1, 1]	finite:81	11
2620	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 1, 0, 2]	finite:81	32
2621	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 1, 0, 2]	finite:81	24
2622	linear/M2(F3)	a=[2, 0, 0, 0] b=[2, 1, 0, 2]	finite:81	12
2623	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 0, 1, 2]	finite:81	32
2624	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 0, 1, 2]	finite:81	16
2625	linear/M2(F3)	a=[2, 0, 0, 0] b=[2, 0, 1, 2]	finite:81	41
2626	linear/M2(F3)	a=[2, 0, 0, 0] b=[0, 1, 1, 2]	finite:81	7
2627	linear/M2(F3)	a=[2, 0, 0, 0] b=[1, 2, 1, 2]	finite:81	17
2628	linear/M2(F3)	a=[0, 1, 0, 0] b=[1, 0, 0, 0]	finite:81	60
2629	linear/M2(F3)	a=[0, 1, 0, 0] b=[2, 0, 0, 0]	finite:81	38
2630	linear/M2(F3)	a=[0, 1, 0, 0] b=[2, 1, 1, 0]	finite:81	14
2631	linear/M2(F3)	a=[0, 1, 0, 0] b=[1, 2, 1, 0]	finite:81	9
2632	linear/M2(F3)	a=[0, 1, 0, 0] b=[2, 2, 1, 0]	finite:81	9
2633	linear/M2(F3)	a=[0, 1, 0, 0] b=[0, 0, 2, 0]	finite:81	13
2634	linear/M2(F3)	a=[0, 1, 0, 0] b=[2, 0, 2, 0]	finite:81	17
2635	linear/M2(F3)	a=[0, 1, 0, 0] b=[0, 1, 2, 0]	finite:81	24
2636	linear/M2(F3)	a=[0, 1, 0, 0] b=[1, 2, 2, 0]	finite:81	18
2637	linear/M2(F3)	a=[0, 1, 0, 0] b=[2, 0, 0, 1]	finite:81	147
2638	linear/M2(F3)	a=[0, 1, 0, 0] b=[0, 0, 0, 2]	finite:81	43
2639	linear/M2(F3)	a=[0, 1, 0, 0] b=[1, 0, 0, 2]	finite:81	64
2640	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 1, 0, 0]	finite:81	29
2641	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 2, 0, 0]	finite:81	19
2642	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 2, 0, 0]	finite:81	16
2643	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 0, 1, 0]	finite:81	90
2644	linear/M2(F3)	a=[0, 1, 1, 0] b=[0, 1, 1, 0]	finite:81	27
2645	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 2, 1, 0]	finite:81	8
2646	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 0, 2, 0]	finite:81	60
2647	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 0, 2, 0]	finite:81	24
2648	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 1, 2, 0]	finite:81	24
2649	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 2, 2, 0]	finite:81	5
2650	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 0, 0, 1]	finite:81	7
2651	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 1, 0, 1]	finite:81	6
2652	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 2, 0, 1]	finite:81	5
2653	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 2, 0, 1]	finite:81	12
2654	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 0, 1, 1]	finite:81	6
2655	linear/M2(F3)	a=[0, 1, 1, 0] b=[1, 2, 1, 1]	finite:81	7
2656	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 2, 1, 1]	finite:81	147
2657	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 0, 2, 1]	finite:81	8
2658	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 1, 2, 1]	finite:81	64
2659	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 2, 2, 1]	finite:81	11
2660	linear/M2(F3)	a=[0, 1, 1, 0] b=[2, 0, 0, 2]	finite:81	69
2661	linear/M2(F3)	a=[1, 1, 1, 0] b=[2, 0, 0, 0]	finite:81	8
2662	linear/M2(F3)	a=[1, 1, 1, 0] b=[0, 2, 0, 0]	finite:81	18
2663	linear/M2(F3)	a=[1, 1, 1, 0] b=[1, 1, 1, 0]	finite:81	24
2664	linear/M2(F3)	a=[1, 1, 1, 0] b=[0, 2, 1, 0]	finite:81	12
2665	linear/M2(F3)	a=[1, 1, 1, 0] b=[0, 2, 2, 0]	finite:81	5
2666	linear/M2(F3)	a=[1, 1, 1, 0] b=[1, 0, 0, 1]	finite:81	10
2667	linear/M2(F3)	a=[1, 1, 1, 0] b=[1, 2, 0, 1]	finite:81	8
2668	linear/M2(F3)	a=[1, 1, 1, 0] b=[2, 1, 1, 1]	finite:81	14
2669	linear/M2(F3)	a=[1, 1, 1, 0] b=[0, 2, 2, 1]	finite:81	86
2670	linear/M2(F3)	a=[1, 1, 1, 0] b=[0, 1, 1, 2]	finite:81	6
2671	linear/M2(F3)	a=[1, 1, 1, 0] b=[1, 2, 2, 2]	finite:81	14
2672	linear/M2(F3)	a=[2, 1, 1, 0] b=[0, 1, 0, 0]	finite:81	14
2673	linear/M2(F3)	a=[2, 1, 1, 0] b=[2, 2, 0, 0]	finite:81	7
2674	linear/M2(F3)	a=[2, 1, 1, 0] b=[2, 2, 1, 0]	finite:81	4
2675	linear/M2(F3)	a=[2, 1, 1, 0] b=[2, 2, 2, 0]	finite:81	2
2676	linear/M2(F3)	a=[2, 1, 1, 0] b=[1, 0, 0, 1]	finite:81	14
2677	linear/M2(F3)	a=[2, 1, 1, 0] b=[2, 2, 0, 1]	finite:81	7
2678	linear/M2(F3)	a=[2, 1, 1, 0] b=[0, 1, 1, 1]	finite:81	6
2679	linear/M2(F3)	a=[2, 1, 1, 0] b=[2, 2, 2, 1]	finite:81	82
2680	linear/M2(F3)	a=[2, 1, 1, 0] b=[1, 1, 1, 2]	finite:81	14
2681	linear/M2(F3)	a=[2, 1, 1, 0] b=[0, 2, 2, 2]	finite:81	17
2682	linear/M2(F3)	a=[0, 2, 1, 0] b=[2, 0, 0, 0]	finite:81	16
2683	linear/M2(F3)	a=[0, 2, 1, 0] b=[1, 1, 0, 0]	finite:81	18
2684	linear/M2(F3)	a=[0, 2, 1, 0] b=[0, 2, 0, 0]	finite:81	24
2685	linear/M2(F3)	a=[0, 2, 1, 0] b=[1, 1, 1, 0]	finite:81	12
2686	linear/M2(F3)	a=[0, 2, 1, 0] b=[2, 2, 1, 0]	finite:81	9
2687	linear/M2(F3)	a=[0, 2, 1, 0] b=[1, 1, 2, 0]	finite:81	9
2688	linear/M2(F3)	a=[0, 2, 1, 0] b=[1, 0, 0, 1]	finite:81	15
2689	linear/M2(F3)	a=[0, 2, 1, 0] b=[2, 1, 0, 1]	finite:81	11
2690	linear/M2(F3)	a=[0, 2, 1, 0] b=[2, 1, 1, 1]	finite:81	13
2691	linear/M2(F3)	a=[0, 2, 1, 0] b=[1, 2, 1, 1]	finite:81	14
2692	linear/M2(F3)	a=[0, 2, 1, 0] b=[1, 1, 2, 1]	finite:81	82
2693	linear/M2(F3)	a=[0, 2, 1, 0] b=[2, 2, 1, 2]	finite:81	14
2694	linear/M2(F3)	a=[0, 2, 1, 0] b=[2, 1, 2, 2]	finite:81	14
2695	linear/M2(F3)	a=[1, 2, 1, 0] b=[1, 0, 0, 0]	finite:81	3
2696	linear/M2(F3)	a=[1, 2, 1, 0] b=[0, 1, 0, 0]	finite:81	9
2697	linear/M2(F3)	a=[1, 2, 1, 0] b=[1, 1, 0, 0]	finite:81	11
2698	linear/M2(F3)	a=[1, 2, 1, 0] b=[2, 2, 0, 0]	finite:81	41
2699	linear/M2(F3)	a=[1, 2, 1, 0] b=[2, 0, 1, 0]	finite:81	12
2700	linear/M2(F3)	a=[1, 2, 1, 0] b=[0, 1, 1, 0]	finite:81	8
2701	linear/M2(F3)	a=[1, 2, 1, 0] b=[1, 2, 1, 0]	finite:81	60
2702	linear/M2(F3)	a=[1, 2, 1, 0] b=[1, 0, 2, 0]	finite:81	6
2703	linear/M2(F3)	a=[1, 2, 1, 0] b=[0, 1, 2, 0]	finite:81	9
2704	linear/M2(F3)	a=[1, 2, 1, 0] b=[2, 1, 2, 0]	finite:81	20
2705	linear/M2(F3)	a=[1, 2, 1, 0] b=[0, 2, 2, 0]	finite:81	24
2706	linear/M2(F3)	a=[1, 2, 1, 0] b=[1, 0, 0, 1]	finite:81	12
2707	linear/M2(F3)	a=[1, 2, 1, 0] b=[1, 1, 0, 1]	finite:81	5
2708	linear/M2(F3)	a=[1, 2, 1, 0] b=[2, 0, 0, 2]	finite:81	82
2709	linear/M2(F3)	a=[2, 2, 1, 0] b=[0, 1, 0, 0]	finite:81	9
2710	linear/M2(F3)	a=[2, 2, 1, 0] b=[2, 1, 0, 0]	finite:81	19
2711	linear/M2(F3)	a=[2, 2, 1, 0] b=[1, 2, 0, 0]	finite:81	6
2712	linear/M2(F3)	a=[2, 2, 1, 0] b=[1, 0, 1, 0]	finite:81	12
2713	linear/M2(F3)	a=[2, 2, 1, 0] b=[2, 1, 1, 0]	finite:81	4
2714	linear/M2(F3)	a=[2, 2, 1, 0] b=[0, 2, 1, 0]	finite:81	9
2715	linear/M2(F3)	a=[2, 2, 1, 0] b=[2, 0, 2, 0]	finite:81	31
2716	linear/M2(F3)	a=[2, 2, 1, 0] b=[1, 1, 2, 0]	finite:81	20
2717	linear/M2(F3)	a=[2, 2, 1, 0] b=[2, 1, 2, 0]	finite:81	6
2718	linear/M2(F3)	a=[2, 2, 1, 0] b=[1, 0, 0, 1]	finite:81	9
2719	linear/M2(F3)	a=[2, 2, 1, 0] b=[2, 1, 0, 1]	finite:81	5
2720	linear/M2(F3)	a=[2, 2, 1, 0] b=[1, 2, 0, 1]	finite:81	5
2721	linear/M2(F3)	a=[2, 2, 1, 0] b=[0, 1, 1, 1]	finite:81	8
2722	linear/M2(F3)	a=[2, 2, 1, 0] b=[0, 1, 2, 1]	finite:81	5
2723	linear/M2(F3)	a=[1, 0, 0, 1] b=[0, 1, 1, 0]	finite:81	7
2724	linear/M2(F3)	a=[1, 0, 0, 1] b=[1, 1, 1, 0]	finite:81	10
2725	linear/M2(F3)	a=[1, 0, 0, 1] b=[2, 1, 1, 0]	finite:81	14
2726	linear/M2(F3)	a=[1, 0, 0, 1] b=[0, 2, 1, 0]	finite:81	15
2727	linear/M2(F3)	a=[1, 0, 0, 1] b=[1, 2, 1, 0]	finite:81	12
2728	linear/M2(F3)	a=[1, 0, 0, 1] b=[2, 2, 1, 0]	finite:81	9
2729	linear/M2(F3)	a=[2, 0, 0, 2] b=[0, 1, 1, 0]	finite:81	69
2730	linear/M2(F3)	a=[2, 0, 0, 2] b=[1, 2, 1, 0]	finite:81	82
2731	affine/M2(F2)	a=[1, 0, 0, 0] b=[0, 1, 0, 0] c=[1, 0, 0, 0]	finite:16	43
2732	affine/M2(F2)	a=[1, 0, 0, 0] b=[1, 1, 0, 1] c=[0, 0, 1, 0]	finite:16	43
2733	affine/M2(F2)	a=[1, 0, 0, 0] b=[1, 0, 1, 1] c=[1, 0, 0, 0]	finite:16	37
2734	affine/M2(F2)	a=[0, 1, 0, 0] b=[1, 0, 0, 0] c=[1, 0, 0, 0]	finite:16	43
2735	affine/M2(F2)	a=[0, 1, 1, 0] b=[1, 1, 0, 0] c=[1, 0, 0, 0]	finite:16	37
2736	affine/M2(F2)	a=[0, 1, 1, 0] b=[1, 0, 1, 0] c=[1, 0, 0, 0]	finite:16	43
2737	affine/M2(F2)	a=[0, 1, 1, 0] b=[1, 1, 0, 1] c=[1, 0, 0, 0]	finite:16	11
2738	affine/M2(F2)	a=[1, 1, 1, 0] b=[0, 1, 1, 1] c=[1, 0, 0, 0]	finite:16	43
2739	linear/one-sided	a,b generators	infinite	6
2740	twist/M2^k	base2#1 k=2 shifts=(0,0)	finite:4	138
2741	twist/M2^k	base2#1 k=2 shifts=(0,1)	finite:4	15
2742	twist/M2^k	base2#1 k=2 shifts=(1,0)	finite:4	15
2743	twist/M2^k	base2#1 k=2 shifts=(1,1)	finite:4	47
2744	twist/M2^k	base2#1 k=3 shifts=(0,1)	finite:8	3
2745	twist/M2^k	base2#1 k=3 shifts=(1,0)	finite:8	3
2746	twist/M2^k	base2#1 k=3 shifts=(1,2)	finite:8	15
2747	twist/M2^k	base2#1 k=5 shifts=(1,4)	finite:32	11
2748	twist/M2^k	base2#2 k=2 shifts=(0,0)	finite:4	282
2749	twist/M2^k	base2#2 k=2 shifts=(0,1)	finite:4	12
2750	twist/M2^k	base2#2 k=2 shifts=(1,0)	finite:4	112
2751	twist/M2^k	base2#2 k=2 shifts=(1,1)	finite:4	69
2752	twist/M2^k	base2#2 k=3 shifts=(1,0)	finite:8	22
2753	twist/M2^k	base2#2 k=3 shifts=(1,1)	finite:8	51
2754	twist/M2^k	base2#2 k=3 shifts=(1,2)	finite:8	12
2755	twist/M2^k	base2#2 k=4 shifts=(1,0)	finite:16	17
2756	twist/M2^k	base2#2 k=4 shifts=(1,2)	finite:16	3
2757	twist/M2^k	base2#2 k=4 shifts=(2,1)	finite:16	10
2758	twist/M2^k	base2#4 k=2 shifts=(0,0)	finite:4	282
2759	twist/M2^k	base2#4 k=2 shifts=(0,1)	finite:4	112
2760	twist/M2^k	base2#4 k=2 shifts=(1,0)	finite:4	12
2761	twist/M2^k	base2#4 k=2 shifts=(1,1)	finite:4	69
2762	twist/M2^k	base2#4 k=3 shifts=(0,1)	finite:8	22
2763	twist/M2^k	base2#4 k=3 shifts=(1,1)	finite:8	51
2764	twist/M2^k	base2#4 k=3 shifts=(1,2)	finite:8	12
2765	twist/M2^k	base2#4 k=4 shifts=(0,1)	finite:16	17
2766	twist/M2^k	base2#4 k=4 shifts=(1,2)	finite:16	10
2767	twist/M2^k	base2#4 k=4 shifts=(2,1)	finite:16	3
2768	twist/M2^k	base2#6 k=3 shifts=(0,1)	finite:8	49
2769	twist/M2^k	base2#6 k=3 shifts=(1,0)	finite:8	49
2770	twist/M2^k	base2#6 k=3 shifts=(1,1)	finite:8	33
2771	twist/M2^k	base2#6 k=3 shifts=(1,2)	finite:8	161
2772	twist/M2^k	base2#6 k=4 shifts=(1,2)	finite:16	10
2773	twist/M2^k	base2#6 k=4 shifts=(2,1)	finite:16	10
2774	twist/M2^k	base2#6 k=5 shifts=(1,2)	finite:32	5
2775	twist/M2^k	base2#6 k=5 shifts=(1,3)	finite:32	5
2776	twist/M2^k	base2#6 k=6 shifts=(1,2)	finite:64	15
2777	twist/M2^k	base2#6 k=6 shifts=(2,1)	finite:64	15
2778	twist/M2^k	base2#6 k=7 shifts=(1,3)	finite:128	16
2779	twist/M2^k	base2#6 k=7 shifts=(1,5)	finite:128	16
2780	twist/M2^k	base2#8 k=2 shifts=(0,0)	finite:4	164
2781	twist/M2^k	base2#8 k=2 shifts=(0,1)	finite:4	21
2782	twist/M2^k	base2#8 k=2 shifts=(1,0)	finite:4	21
2783	twist/M2^k	base2#8 k=3 shifts=(0,1)	finite:8	7
2784	twist/M2^k	base2#8 k=3 shifts=(1,0)	finite:8	7
2785	twist/M2^k	base2#8 k=3 shifts=(1,2)	finite:8	9
2786	twist/M3^k	base3#1 k=2 shifts=(0,0)	finite:9	69
2787	twist/M3^k	base3#1 k=2 shifts=(0,1)	finite:9	5
2788	twist/M3^k	base3#1 k=2 shifts=(1,0)	finite:9	5
2789	twist/M3^k	base3#1 k=2 shifts=(1,1)	finite:9	22
2790	twist/M3^k	base3#1 k=3 shifts=(1,2)	finite:27	5
2791	twist/M3^k	base3#2 k=2 shifts=(0,0)	finite:9	68
2792	twist/M3^k	base3#2 k=2 shifts=(0,1)	finite:9	30
2793	twist/M3^k	base3#2 k=2 shifts=(1,0)	finite:9	28
2794	twist/M3^k	base3#2 k=2 shifts=(1,1)	finite:9	63
2795	twist/M3^k	base3#3 k=2 shifts=(0,0)	finite:9	300
2796	twist/M3^k	base3#3 k=2 shifts=(0,1)	finite:9	115
2797	twist/M3^k	base3#3 k=2 shifts=(1,0)	finite:9	115
2798	twist/M3^k	base3#3 k=2 shifts=(1,1)	finite:9	287
2799	twist/M3^k	base3#3 k=3 shifts=(1,0)	finite:27	113
2800	twist/M3^k	base3#4 k=2 shifts=(0,0)	finite:9	18
2801	twist/M3^k	base3#4 k=2 shifts=(1,1)	finite:9	5
2802	twist/M3^k	base3#4 k=3 shifts=(1,2)	finite:27	3
2803	twist/M3^k	base3#5 k=2 shifts=(0,0)	finite:9	140
2804	twist/M3^k	base3#5 k=2 shifts=(1,0)	finite:9	30
2805	twist/M3^k	base3#5 k=2 shifts=(1,1)	finite:9	61
2806	twist/M3^k	base3#7 k=2 shifts=(0,0)	finite:9	139
2807	twist/M3^k	base3#7 k=2 shifts=(1,0)	finite:9	17
